IPLAN	ICURSO	TITULO	ITEMA	IRECURSO	BACTIVO	IUSUARIOCRE	IAPPCRE	IPCRE	FHCRE	IUSUARIOULT	IAPPULT	IPULT	FHULT
100068	VPCONTADOR	Búsqueda de cuentas											
100069	VPCONTADOR	Copiar valor a registros seleccionados											
100070	VPCONTADOR	Restauración del plan de cuentas											
100071	VPCONTADOR	Eliminación de todas las cuentas											
100072	VPCONTADOR	Catálogo documentos de soporte											
100073	VPCONTADOR	Explicación de la definición de la máscara de soporte											
100074	VPCONTADOR	Acciones básicas sobre un documento de soporte (modificar, visualizar, verificar)											
100075	VPCONTADOR	Recodificación de un documento de soporte											
100076	VPCONTADOR	Duplicación de un documento de soporte											
100077	VPCONTADOR	Eliminación de un documento de soporte											
100078	VPCONTADOR	Consolidación de un documento de soporte											
100079	VPCONTADOR	Análisis para el registro de impresión											
100080	VPCONTADOR	Catálogo documentos de impresión											
100081	VPCONTADOR	Acciones básicas sobre un documento de impresión (modificar, visualizar, verificar)											
100082	VPCONTADOR	Recodificación de un documento de impresión											
100083	VPCONTADOR	Duplicación de un documento de impresión											
100084	VPCONTADOR	Eliminación de un documento de impresión											
100085	VPCONTADOR	Blindado de registros											
100086	VPCONTADOR	Manejador de operaciones											
100087	VPCONTADOR	Concepto de fecha de trabajo											
100088	VPCONTADOR	Personalización de la barra de herramientas de acceso rapido											
100089	VPCONTADOR	Opciones de visualización del manejador de operaciones											
100090	VPCONTADOR	Opciones de cache del manejador de operaciones											
100091	VPCONTADOR	Cómo crear una operación											
100092	VPCONTADOR	Qué es una operación?											
100093	VPCONTADOR	Ejemplo 1 Cómo crear una operación											
100094	VPCONTADOR	Explicación encabezado de la operación											
100095	VPCONTADOR	Impresión del soporte de una operación											
100096	VPCONTADOR	Modificación de una operación											
100097	VPCONTADOR	Reordenar para proceso											
100098	VPCONTADOR	Duplicación de una operación											
100099	VPCONTADOR	Anulación de una operación											
100100	VPCONTADOR	Eliminación de una operación											
100101	VPCONTADOR	Comentarios sobre la operación											
100102	VPCONTADOR	Cierre definitivo de mes											
100103	VPCONTADOR	Cómo modificar la información de un mes ya cerrado?											
100104	VPCONTADOR	Configuración de la verificación de la operación antes de imprimir											
100105	VPCONTADOR	Registro de impresiones de una operación											
100106	VPCONTADOR	Búsqueda de operaciones											
100107	VPCONTADOR	Filtros de la barra de estado											
100108	VPCONTADOR	Ordenamiento de las operaciones											
100109	VPCONTADOR	Configurar modo de grabar en una operacion											
100110	VPCONTADOR	Configurar modo de imprimir en una operacion											
100111	VPCONTADOR	Configuración comentarios sobre la operación											
100112	VPCONTADOR	Configurar tipo de documento de soporte por defecto en una operacion											
100122	VPCONTADOR	Configuración del proceso de operaciones											
100123	VPCONTADOR	Intervalo para fijar cambios por proceso de operaciones											
100113	VPCONTADOR	Configurar tipo de documento de impresion por defecto en una operacion											
100114	VPCONTADOR	Cómo bloquear la modificación de la fecha de soporte en una operación											
100115	VPCONTADOR	Opciones de navegación y edición en las operaciones											
100116	VPCONTADOR	Orden de visualización de las operaciones											
100117	VPCONTADOR	Orden de procesamiento de las operaciones											
100118	VPCONTADOR	Procesamiento de una operación											
100119	VPCONTADOR	Bitácora de verificación y proceso de la operación											
100120	VPCONTADOR	Movimiento generado por la operación											
100121	VPCONTADOR	Desproceso de una operación											
100124	VPCONTADOR	Opciones de procesamiento de operaciones											
100125	VPCONTADOR	Opciones de desprocesamiento de operaciones											
100126	VPCONTADOR	Trazabilidad de un documento											
100127	VPCONTADOR	Búsqueda y filtros en el manejador de operaciones											
100128	VPCONTADOR	Filtro de operaciones por año, mes, día y semana											
100129	VPCONTADOR	Filtro de operaciones por usuario											
100130	VPCONTADOR	Filtro de operaciones por tipo de documento											
100131	VPCONTADOR	Filtro de operaciones por tipo de operacion											
100132	VPCONTADOR	Navegación en la plataforma											
100133	VPCONTADOR	Navegación en la plataforma - Cajas de diálogo											
100134	VPCONTADOR	Navegación en una operación											
100135	VPCONTADOR	Navegación en un seleccionador											
100136	VPCONTADOR	Configuración de la barra de herramientas de acceso rapido											
100137	VPCONTADOR	Configuración de la cinta de opciones del sistema											
100138	VPCONTADOR	Alcance de las configuraciones de los catálogos											
100139	VPCONTADOR	Seguridad a nivel de tipo de datos											
100140	VPCONTADOR	Generación de copias de seguridad											
150001	VPCONTADOR	Descripción general del módulo											
150002	VPCONTADOR	Plan de cuentas NIIF											
150003	VPCONTADOR	Tipo de contabilización local - NIIF											
150004	VPCONTADOR	Operación de movimiento contable											
150005	VPCONTADOR	Ejemplo 1 - Operación de movimiento contable											
150006	VPCONTADOR	Selección de cuenta, cc y tercero en una operación de movimiento contable											
150007	VPCONTADOR	Efecto del movimiento contable en los informes											
150008	VPCONTADOR	Explicación encabezado de la operación											
150009	VPCONTADOR	Operación de movimiento contable - contabilización local - niif											
150010	VPCONTADOR	Ejemplo 1 - Operación de movimiento contable - contabilización solo local											
150011	VPCONTADOR	Ejemplo 2 - Operación de movimiento contable - contabilización solo NIIF											
150012	VPCONTADOR	Operación de acciones automáticas de fin de mes											
150013	VPCONTADOR	Cierre definitivo de mes											
150014	VPCONTADOR	Operación de cierre de fin de año											
150015	VPCONTADOR	Definición de las acciones de cierre de fin de año											
150016	VPCONTADOR	Informes tipo consulta											
150017	VPCONTADOR	Drill Down ( Historia del dato de los informes)											
150020	VPCONTADOR	Diseñador de reportes contables											
150018	VPCONTADOR	Cinta de opciones de los informes de consulta											
150019	VPCONTADOR	¿Cómo guardar un informe de consulta (excel, html)?											
150021	VPCONTADOR	Flechas de comportamiento de las cuentas											
150022	VPCONTADOR	Informes tipo impresión											
150023	VPCONTADOR	Opciones para la obtención de reportes financieros											
150024	VPCONTADOR	Cinta de opciones de los informes de impresión											
150025	VPCONTADOR	¿Cómo guardar a un archivo un informe de impresión?											
150026	VPCONTADOR	¿Cómo generar un informe de balance general?											
150027	VPCONTADOR	¿Cómo generar un informe de estado de resultados?											
150028	VPCONTADOR	¿Cómo generar la consulta de mayor y balances?											
150029	VPCONTADOR	¿Cómo generar la consulta de movimiento de cuentas auxiliares?											
150030	VPCONTADOR	Certificados tributarios											
150031	VPCONTADOR	Anexos tributarios											
150032	VPCONTADOR	Explorador de contabilidad											
150033	VPCONTADOR	Otros informes											
150034	VPCONTADOR	Consulta de inventario y balances											
150035	VPCONTADOR	Libro diario oficial											
150036	VPCONTADOR	Saldos de cuentas por terceros											
150037	VPCONTADOR	Estado de cambios en el patrimonio											
150038	VPCONTADOR	Informe caja diario											
150039	VPCONTADOR	Movimiento contable generado por operaciones											
150040	VPCONTADOR	Mis informes de movimiento contable											
150041	VPCONTADOR	Numeración de libros											
150042	VPCONTADOR	Reporte de control de numeración de comprobantes											
150043	VPCONTADOR	Resumen de numeración de documentos											
150044	VPCONTADOR	Análisis para el registro de impresión											
150045	VPCONTADOR	Operación de cargue inicial de cuentas											
150046	VPCONTADOR	Ejemplo 1 - Cargue inicial de cuentas											
200001	VPCONTADOR	Descripción general del módulo											
200002	VPCONTADOR	Atributos de las cuentas de cartera y proveedores											
200003	VPCONTADOR	Configuraciones iniciales para el manejo de cartera y proveedores											
200004	VPCONTADOR	Creación de cuenta por cobrar por movimiento contable											
200005	VPCONTADOR	Ejemplo 1 Creación cuenta por cobrar por movimiento contable											
200006	VPCONTADOR	Ejemplo 2 Creación cuenta por cobrar por movimiento contable											
200007	VPCONTADOR	Campos de la operación de movimiento contable relacionados con cartera											
200008	VPCONTADOR	Tercero de transacción y tercero de cartera											
030017	CP40MOD080	Explorador de cuentas por cobrar											
200009	VPCONTADOR	Fechas de una operación											
200010	VPCONTADOR	Manejo de referencias											
200011	VPCONTADOR	Asignación y verificación del cupo de credito a un cliente											
200012	VPCONTADOR	Abono a cuenta por pagar por movimiento contable											
200013	VPCONTADOR	Ejemplo 1 Abono a cuenta por cobrar por movimiento contable											
200014	VPCONTADOR	Ejemplo 2 Abono a cuenta por cobrar por movimiento contable											
200015	VPCONTADOR	¿Cómo generar una consulta de saldos de cuentas por pagar?											
200016	VPCONTADOR	Consulta cuentas por cobrar por edades Lección 1 de 2											
200017	VPCONTADOR	Consulta cuentas por cobrar por edades Lección 2 de 2											
200018	VPCONTADOR	Explorador de cuentas por cobrar											
200019	VPCONTADOR	¿Cómo generar un informe de movimiento de cuentas por cobrar?											
200020	VPCONTADOR	¿Cómo generar un informe de detalle de cuentas por cobrar?											
200021	VPCONTADOR	Creación de cuenta por pagar por movimiento contable											
200022	VPCONTADOR	Ejemplo 1 Creación de cuenta por pagar por movimiento contable											
200023	VPCONTADOR	Ejemplo 2 Creación de cuenta por pagar por movimiento contable											
200024	VPCONTADOR	Configuraciones iniciales para programación de pagos											
200025	VPCONTADOR	Generación de programación de pagos											
200026	VPCONTADOR	Ejemplo 1 Generación de programación de pagos											
200027	VPCONTADOR	Abono a cuenta por pagar por movimiento contable											
200028	VPCONTADOR	Ejemplo 1 Abono a cuenta por pagar por movimiento contable											
200029	VPCONTADOR	Ejemplo 2 Abono a cuenta por pagar por movimiento contable											
200030	VPCONTADOR	¿Cómo generar una consulta de saldos de cuentas por pagar?											
200031	VPCONTADOR	Consulta cuentas por pagar por edades Lección 1 de 2											
200032	VPCONTADOR	Consulta cuentas por pagar por edades Lección 2 de 2											
200033	VPCONTADOR	Explorador de cuentas por pagar											
200034	VPCONTADOR	Vencimientos diarios de CXP											
200035	VPCONTADOR	Detalle de CXC y CXP											
200036	VPCONTADOR	Exploradores de CXC y CXP											
200037	VPCONTADOR	Cargue inicial detallado de CXC y CXP											
200038	VPCONTADOR	Cargue inicial detallado de cuentas por cobrar											
200039	VPCONTADOR	Cargue inicial detallado de cuentas por pagar											
200040	VPCONTADOR	¿Cómo realizar el cargue inicial de una cuenta por cobrar a cuotas?											
250001	VPCONTADOR	Descripción general del módulo											
250002	VPCONTADOR	Explicación conceptual de la automatización de operaciones											
250003	VPCONTADOR	Operación de gastos											
250004	VPCONTADOR	Ejemplo 1 Operación de gastos											
250005	VPCONTADOR	Ejemplo 2 pago de honorarios al contador											
250006	VPCONTADOR	Permitir diferentes tipos de documentos y terceros para cada gasto											
250007	VPCONTADOR	Configuración de conceptos de liquidación a las cuentas											
250008	VPCONTADOR	Explicación encabezado de la operación											
250009	VPCONTADOR	Explicación paso de liquidación de impuestos											
250010	VPCONTADOR	Explicación paso de formas de pago											
250011	VPCONTADOR	Opciones de impresión de la operación de gastos y pagos											
250012	VPCONTADOR	Visualización de las cuentas de gasto e ingreso en selección											
250013	VPCONTADOR	Operación de pagos											
250014	VPCONTADOR	Ejemplo 1 pagos											
250015	VPCONTADOR	Operación de ingresos											
250016	VPCONTADOR	Ejemplo 1 Operación de ingresos											
250017	VPCONTADOR	Ejemplo 2 facturación de un servicio											
250018	VPCONTADOR	Implementación impuesto nacional al consumo de bolsas plásticas											
250019	VPCONTADOR	Operación de crear préstamo o anticipo (CxC)											
250020	VPCONTADOR	Ejemplo 1 crear préstamo o anticipo (CxC)											
250021	VPCONTADOR	Ejemplo 2 anticipo a proveedor de servicio											
250022	VPCONTADOR	Operación de abono a cuentas por cobrar											
250023	VPCONTADOR	Ejemplo 1 Abono a cuentas por cobrar											
250024	VPCONTADOR	Ejemplo 2 Abono a cuenta por cobrar											
250025	VPCONTADOR	Opciones especiales de la barra de herramientas de la operación de abono a cuenta por cobrar											
250026	VPCONTADOR	Operación de replanteamiento de un préstamo o anticipo (CxC)											
